340,54,60
333,50,60
327,46,60
309,42,60
305,41,60
302,38,60
297,35,60
292,32,60
287,28,60
282,25,60
277,22,60
271,19,60
265,16,60
259,12,60
252,9,60
245,7,60
239,6,60
235,4,60
233,4,60
210,2,60
208,5,60
206,6,60
204,6,60
201,7,60
196,7,60
191,7,60
185,8,60
179,8,60
173,9,60
168,9,60
163,10,60
159,10,60
156,10,60
152,11,60
149,11,60
144,12,60
140,14,60
138,15,60
135,15,60
111,17,60
108,17,60
105,18,60
102,18,60
99,19,60
95,19,60
92,19,60
89,20,60
85,21,60
81,21,60
77,22,60
72,22,60
68,22,60
63,23,60
60,23,60
56,25,60
51,25,60
47,26,60
45,26,60
60,27,60
87,27,60
112,29,60
150,31,60
179,34,60
190,32,60
190,29,60
190,26,60
190,23,60
191,20,60
190,17,60
191,14,60
192,12,60
194,10,60
195,8,60
197,6,60
198,5,60
199,5,60
198,5,60
198,5,60
197,6,60
197,6,60
196,6,60
196,6,60
196,7,60
196,7,60
196,7,60
197,7,60
197,6,60
196,5,60
194,7,60
195,10,60
197,12,60
196,13,60
196,14,60
196,14,60
196,15,60
197,15,60
197,16,60
197,16,60
198,16,60
199,17,60
200,17,60
201,17,60
198,18,60
179,18,60
161,19,60
146,20,60
144,19,60
144,17,60
144,16,60
143,15,60
142,12,60
141,10,60
142,8,60
144,7,60
146,6,60
148,6,60
150,5,60
152,4,60
153,5,60
154,5,60
154,5,60
153,5,60
153,5,60
152,5,60
152,5,60
153,5,60
154,5,60
156,6,60
157,6,60
159,6,60
160,7,60
161,7,60
162,7,60
162,7,60
161,7,60
161,7,60
160,7,60
159,8,60
159,8,60
160,9,60
161,9,60
162,9,60
163,10,60
164,10,60
165,10,60
166,10,60
166,10,60
165,10,60
165,11,60
164,11,60
164,12,60
163,12,60
163,12,60
164,12,60
165,12,60
166,12,60
167,12,60
168,13,60
168,13,60
168,13,60
168,14,60
167,13,60
166,14,60
166,14,60
165,14,60
165,13,60
165,13,60
166,13,60
167,13,60
168,13,60
168,14,60
169,14,60
169,14,60
168,14,60
167,14,60
166,13,60
172,13,60
181,13,60
189,13,60
197,14,60
203,14,60
207,13,60
209,9,60
211,7,60
212,5,60
231,2,60
232,2,60
233,3,60
234,3,60
235,3,60
237,4,60
238,3,60
239,3,60
240,3,60
242,2,60
242,2,60
243,2,60
243,2,60
244,2,60
245,2,60
246,2,60
249,3,60
248,3,60
248,3,60
247,2,60
250,3,60
249,3,60
250,3,60
250,4,60
250,5,60
249,6,60
247,8,60
247,11,60
246,12,60
246,13,60
246,14,60
246,14,60
247,15,60
246,16,60
246,17,60
244,17,60
244,18,60
242,18,60
241,18,60
238,17,60
235,16,60
234,16,60
233,16,60
233,15,60
233,15,60
233,15,60
233,15,60
233,14,60
232,14,60
232,14,60
209,14,60
210,15,60
209,14,60
205,10,60
198,10,60
189,10,60
181,9,60
172,10,60
164,9,60
160,7,60
159,5,60
159,4,60
161,4,60
163,4,60
163,4,60
163,4,60
163,4,60
163,5,60
162,5,60
162,5,60
162,5,60
161,5,60
161,4,60
161,4,60
160,4,60
161,4,60
162,4,60
162,4,60
162,5,60
163,5,60
163,5,60
163,5,60
162,4,60
162,4,60
161,2,60
161,2,60
161,2,60
161,2,60
161,2,60
162,3,60
164,3,60
164,4,60
164,4,60
163,4,60
161,5,60
160,5,60
160,5,60
160,5,60
160,5,60
161,5,60
162,6,60
162,6,60
163,6,60
163,6,60
163,6,60
163,5,60
162,5,60
161,6,60
160,6,60
160,6,60
160,6,60
160,5,60
160,5,60
161,5,60
161,5,60
161,5,60
162,5,60
162,5,60
162,5,60
161,5,60
161,5,60
160,5,60
160,5,60
159,5,60
161,3,60
161,3,60
161,4,60
160,4,60
161,4,60
162,4,60
162,5,60
162,5,60
161,6,60
160,6,60
159,7,60
158,7,60
157,7,60
157,7,60
156,7,60
156,7,60
156,7,60
156,8,60
156,8,60
157,9,60
157,9,60
157,9,60
157,10,60
156,10,60
155,10,60
154,10,60
153,11,60
153,11,60
153,12,60
153,12,60
153,12,60
153,13,60
153,13,60
153,14,60
153,14,60
153,13,60
153,14,60
154,13,60
163,6,60
173,5,60
182,8,60
190,11,60
195,14,60
201,20,60
207,24,60
211,27,60
228,34,60
231,35,60
234,36,60
237,39,60
240,41,60
242,44,60
244,48,60
247,52,60
249,56,60
250,60,60
252,62,60
254,66,60
254,69,60
255,72,60
256,76,60
257,79,60
259,83,60
262,87,60
264,90,60
266,93,60
268,96,60
269,99,60
271,103,60
272,106,60
273,109,60
274,113,60
276,116,60
277,120,60
278,123,60
280,126,60
282,129,60
284,132,60
285,134,60
286,138,60
288,141,60
290,144,60
292,147,60
293,151,60
294,154,60
295,157,60
297,160,60
298,162,60
299,165,60
301,168,60
303,171,60
304,174,60
305,176,60
306,180,60
307,182,60
307,185,60
307,188,60
308,191,60
308,194,60
328,206,60
329,207,60
330,208,60
332,210,60
332,224,60
332,226,60
332,227,60
332,228,60
333,229,60
333,231,60
335,233,60
336,236,60
338,238,60
339,240,60
340,242,60
342,244,60
343,247,60
344,249,60
345,251,60
346,253,60
347,255,60
349,258,60
350,260,60
352,262,60
353,264,60
354,266,60
355,268,60
356,270,60
356,272,60
357,274,60
358,276,60
360,277,60
361,280,60
362,282,60
364,283,60
365,285,60
366,287,60
367,289,60
368,290,60
369,292,60
370,294,60
370,295,60
372,297,60
373,299,60
374,301,60
375,302,60
376,304,60
377,305,60
378,307,60
379,308,60
380,309,60
381,311,60
381,312,60
382,313,60
383,315,60
384,317,60
385,318,60
386,319,60
387,320,60
388,322,60
389,323,60
390,324,60
390,325,60
391,326,60
392,327,60
393,328,60
394,329,60
394,330,60
395,331,60
396,332,60
397,333,60
398,334,60
399,334,60
399,335,60
400,336,60
400,336,60
400,336,60
401,335,60
401,335,60
401,334,60
401,332,60
401,328,60
401,323,60
401,317,60
402,311,60
402,304,60
403,298,60
403,292,60
404,285,60
404,279,60
404,273,60
404,267,60
403,263,60
403,243,60
404,240,60
404,234,60
405,228,60
406,222,60
405,215,60
405,208,60
406,203,60
405,198,60
406,192,60
407,185,60
408,179,60
409,175,60
410,157,60
409,154,60
408,148,60
423,196,60
424,208,60
426,210,60
428,207,60
430,204,60
432,202,60
434,200,60
435,197,60
436,192,60
437,188,60
437,183,60
438,179,60
439,174,60
440,170,60
442,166,60
444,162,60
446,158,60
448,154,60
450,150,60
452,145,60
453,141,60
454,137,60
455,133,60
455,129,60
455,125,60
455,121,60
456,116,60
457,113,60
459,109,60
461,105,60
463,101,60
465,98,60
468,95,60
470,90,60
469,85,60
469,81,60
469,78,60
469,73,60
470,70,60
470,66,60
471,62,60
473,59,60
474,55,60
476,51,60
478,47,60
479,44,60
481,40,60
482,37,60
483,33,60
483,30,60
483,26,60
483,23,60
483,19,60
484,16,60
485,12,60
486,9,60
488,7,60
489,5,60
490,4,60
491,4,60
491,5,60
491,6,60
491,6,60
490,7,60
490,8,60
490,9,60
489,10,60
489,11,60
490,13,60
489,12,60
490,12,60
490,11,60
490,11,60
490,11,60
490,11,60
490,11,60
488,29,60
487,29,60
486,29,60
486,28,60
486,28,60
486,28,60
486,28,60
486,29,60
486,30,60
486,31,60
486,32,60
485,33,60
484,34,60
484,34,60
483,36,60
483,37,60
500,48,60
529,66,60
555,81,60
579,95,60
585,102,60
585,107,60
582,115,60
578,122,60
571,130,60
563,139,60
553,146,60
544,154,60
535,161,60
529,168,60
521,182,60
519,188,60
522,197,60
525,208,60
527,218,60
529,228,60
529,239,60
528,248,60
525,258,60
501,303,60
502,312,60
503,321,60
504,330,60
506,338,60
505,366,60
504,373,60
499,383,60
497,379,60
496,375,60
494,370,60
492,366,60
490,363,60
490,362,60
488,359,60
485,359,60
481,358,60
476,356,60
471,356,60
466,356,60
462,356,60
458,356,60
455,356,60
452,355,60
450,355,60
446,354,60
443,354,60
438,354,60
435,352,60
432,352,60
430,352,60
427,350,60
426,350,60
404,361,60
403,362,60
403,364,60
402,364,60
401,364,60
400,365,60
398,366,60
396,368,60
393,369,60
391,371,60
389,372,60
387,373,60
385,375,60
384,375,60
382,376,60
380,377,60
379,378,60
377,379,60
375,380,60
373,381,60
371,382,60
369,382,60
367,382,60
366,382,60
364,382,60
363,382,60
361,381,60
360,381,60
359,381,60
359,380,60
358,380,60
357,380,60
356,381,60
355,380,60
354,380,60
352,380,60
351,380,60
350,379,60
349,379,60
348,379,60
348,379,60
347,379,60
346,379,60
345,380,60
345,380,60
344,380,60
344,380,60
342,379,60
341,380,60
337,384,60
339,368,60
340,368,60
339,369,60
339,369,60
340,369,60
340,368,60
340,368,60
341,368,60
341,367,60
341,366,60
342,365,60
341,364,60
342,365,60
342,365,60
369,366,60
396,369,60
396,372,60
396,375,60
395,378,60
394,380,60
391,382,60
389,382,60
386,382,60
384,383,60
382,382,60
381,382,60
382,381,60
383,380,60
383,378,60
384,376,60
384,375,60
384,373,60
384,371,60
383,370,60
383,368,60
383,367,60
382,366,60
383,365,60
383,363,60
384,362,60
384,361,60
385,360,60
385,358,60
385,356,60
386,355,60
386,353,60
386,352,60
386,351,60
386,350,60
386,349,60
386,348,60
387,346,60
387,345,60
388,344,60
388,342,60
388,341,60
388,339,60
389,338,60
389,336,60
387,334,60
388,336,60
389,334,60
389,333,60
389,332,60
390,331,60
390,330,60
391,328,60
392,327,60
392,326,60
392,325,60
392,325,60
392,325,60
392,325,60
395,327,60
398,329,60
399,332,60
403,337,60
406,342,60
425,346,60
428,348,60
430,351,60
433,354,60
436,357,60
440,361,60
443,363,60
446,366,60
449,369,60
453,372,60
456,375,60
461,379,60
465,382,60
469,383,60
472,382,60
475,381,60
478,381,60
481,380,60
483,379,60
485,377,60
487,376,60
490,375,60
492,374,60
495,374,60
497,373,60
498,372,60
501,372,60
501,371,60
526,365,60
527,365,60
528,363,60
529,363,60
531,362,60
533,361,60
536,363,60
540,356,60
541,357,60
543,356,60
545,355,60
547,354,60
549,354,60
551,352,60
553,351,60
556,350,60
559,349,60
562,349,60
564,348,60
566,347,60
568,346,60
570,344,60
572,344,60
574,343,60
575,342,60
577,341,60
580,341,60
582,340,60
583,339,60
585,338,60
585,337,60
587,336,60
587,336,60
588,335,60
589,334,60
589,332,60
590,331,60
591,330,60
592,330,60
593,329,60
594,329,60
595,329,60
594,328,60
568,326,60
539,324,60
498,326,60
496,329,60
495,332,60
495,336,60
495,339,60
493,343,60
491,347,60
488,352,60
484,356,60
480,360,60
477,364,60
474,367,60
471,370,60
469,374,60
468,378,60
467,382,60
467,382,60
467,381,60
466,380,60
465,379,60
463,379,60
461,378,60
457,378,60
454,377,60
452,377,60
450,376,60
449,374,60
448,374,60
448,373,60
448,372,60
449,372,60
448,371,60
448,370,60
446,369,60
444,367,60
442,366,60
439,365,60
437,365,60
436,364,60
435,363,60
435,362,60
435,362,60
435,361,60
435,360,60
435,358,60
435,357,60
434,356,60
433,355,60
431,354,60
430,354,60
429,354,60
429,355,60
429,355,60
430,356,60
431,357,60
431,357,60
431,357,60
432,357,60
433,357,60
433,357,60
433,357,60
433,357,60
433,358,60
433,358,60
432,358,60
433,358,60
433,358,60
434,358,60
435,358,60
437,358,60
438,358,60
438,358,60
439,359,60
441,365,60
440,354,60
439,357,60
438,356,60
436,354,60
426,344,60
402,330,60
385,317,60
368,303,60
353,290,60
338,277,60
328,265,60
307,251,60
295,239,60
280,225,60
266,212,60
249,197,60
238,186,60
213,185,60
200,189,60
184,195,60
170,199,60
157,202,60
142,203,60
133,202,60
109,196,60
99,194,60
89,192,60
77,189,60
66,186,60
53,184,60
41,182,60
11,178,60
5,176,60
